audio_path,transcript
TheDirection_14_212_1839789_1855465.wav,يا إني أزيد في مجهودي بحيث إني أطيح في عجز السعرات. أو خلينا نقول أوصل [calorie] تكمله عن طريق [x] عن طريق المجهود العالي وزياده، أو إني أينقص من يوم اللي بعده، كإنك مديون. أنا اليوم عندي مصروف عشرين درهم كل يوم ينزلي عشرين درهم في الأسبوع.
TheDirection_14_213_1855465_1862163.wav,اليوم أنا صرفت أربعين درهم شو معناته؟ أنا باجر ما عندي مصروف خلاص، راح تدينت، سدد اللي عليك من الديون وكمل عليه.
TheDirection_14_214_1862163_1877438.wav,الحين أنت يوم يبت هالفكره هذا وسمعت هالكلام في أكثر من مقابله أنت سويتها، في [resistance] يكون 
TheDirection_14_215_1877438_1883064.wav,يعني المعارضه على هذا الموضوع؟ يعني تقريبًا ايه 
TheDirection_14_216_1883064_1893550.wav,يي بالهم أنه ها أنا سأكتب لهم أسعارهم، وأنا أكتب لهم سعراتهم، في فرج كبير، سعرك؟ هذا أنت حط اللي تبى تحطه، تبى تسوي [discount] في المستقبل؟ تبى تسوي إسعاد وسعاده وفزعه كيفك؟ 
TheDirection_14_217_1893550_1894481.wav,أه هم يتحرون.
TheDirection_14_218_1894481_1909391.wav,هذا يوم أقولهم أنا هاد، يعني سبحان الله قبل يومين حاسب حق [coffee shop] بدون ذكر أسامي، ضيف أولًا وأنا رايح أقول في بالي أنا أدري هالسيناريو بيتكرر، تبوله ثمان ميه وخمسين [calorie]. 
TheDirection_14_219_1909391_1927644.wav,والشيف يقولي 
TheDirection_14_220_1927644_1937724.wav,فأنت [healthy] وأنت تبيع تبوله فيها ثمانميه وخمسين [calorie] يعني تعمل ثمانميه وخمسين شو بدي أكل، ثلاثه أو أربعه [cheeseburger] من [Mc Donald's] و
TheDirection_14_221_1937724_1948370.wav,أنا أصلًا أستويت  من محبين [Mc Donald's] لأنهم عندهم الشفافيه، وعندهم الصراحه، وعندهم المصداقيه. أكثر المطاعم اللي يديهم هو مطعم دايت.
TheDirection_14_222_1948370_1959776.wav,"يسوي لك [chicken resort] ويقولك ميتين [calorie] إنت في الجنه ما تحصل ميتين [calorie, chicken resort, sorry] يعني استغفر الله، فهمت؟ فأنت لا مصداقيه ويتحرك إن كل ما ينقص سعرات الناس بدون أكثر."
TheDirection_14_223_1959776_1961936.wav,هم شو اللي يحاتونه، 
TheDirection_14_224_1961936_1963591.wav,يحاتي [customer] يشو؟
TheDirection_14_225_1963591_1972143.wav,يحاتي ال [customer]، أنزين أنا بسألك سؤال يوم حطوا التحذير أو التحذير هذا من أستوي على السجاره، هل قلوا ال[customer]؟
TheDirection_14_226_1972143_1973499.wav,استخدم نفس ال[energy] دوم يعني.
TheDirection_14_227_1973499_1974088.wav,صدق والله.
TheDirection_14_229_1981141_1982728.wav,يؤدي الى الموت، سرطان.
TheDirection_14_230_1982728_1988320.wav,بكل فخر واعتزاز يرمي نفسه إلى التهلكه ويشتري، تمام هو اختار هو يختار.
TheDirection_14_231_1988320_1999481.wav,"أنا الحين بتكلم من ناحيه بفكر [business, Okey]، أنا ما أبا أخسر، ما أبا أخسر إيراد، ما أبا أخسر أرباحي أنا، حطوا هذا ما أثر عليهم أبدًا، بالنهايه اللي بياكل."
TheDirection_14_232_1999481_2002875.wav,إذا في أسهم أبيع واشتري أنا فلوس وايد فلوس.
TheDirection_14_234_2002907_2019991.wav,لا، فأنت هالشي هذا ما بيأثر عليك. ليش متخوفين الجماعه من هذا؟ ما أعرف، زين عبد الله أظن في يعني، في فرق اليوم بين إني أقول باكل ب[calorie deficit] بشكل معين.
TheDirection_14_235_2019991_2020878.wav,[okey].
TheDirection_14_236_2020878_2029727.wav,هذا أعتقد يعني له سير معين، له نظام معين تتبعه، وفيه إن أنا باكل للصحه أفضل، هاديله غير.
TheDirection_14_238_2042839_2054711.wav,يقولك إنك تاكل أكل صحي، قلته حلو تاكل أكل صحي، بمعنى تاكل [whole foods] معني تاكل وجبات تكون غنيه بالقيم الغذائيه الصغيره، بالزنك، مغانيسيوم صح صح. 
TheDirection_14_239_2054711_2063750.wav,يعني مثلًا أحطلك [burger] ولا أحطلك مثلًا [super food] مثلًا بيكروت مع أسيي مع، أي واحد في بالك صحيح.
TheDirection_14_240_2063750_2075631.wav,أسيي [super] فأقول له هذا بالنسبه لي صحيح حلو [okey]، أنزين أنا باكل الصحي اللي أنت تقول عليه اللي هو العيش والدياي و[whole foods] وهذا.
TheDirection_14_241_2075631_2090977.wav,خمسه الاف [calorie] وأكون أنا طحت في شو؟ في فائض السعرات. يعني الفائض من هذي السعرات من [beetroot] الجميل والخطير و[healthy]. بس هو فائض والفائض يستوي شو؟ يستوي [stored as body fat].
TheDirection_14_242_2090977_2107283.wav,هي نصيحه ليش متي أنت عن شو اللي يجلب ال[side effect]، هل [burgur] نفسه اللي يجلب ال[side effect]؟ ولا [bad body composition] عندك جسك عالي بالدهون قليل [muscle mass].
TheDirection_14_243_2107283_2124249.wav,فالحين أنا أقدر أكل عيش ودياي وسلطه وهذا وأمتن، وييني السكري، والضغط، والكوليسترول وأقدر أكل [burger] و[junk food] في أقل من السعرات المطلوبه علي أخسر [body faat] وأبني عضلات عن طريق تمارين المقاومه اللي أسويها. 
TheDirection_14_244_2124249_2129216.wav,ويروح عندي الكولسترول، وتروح عندي آثار سكر الدم، ويروح عني.
TheDirection_14_245_2129216_2129935.wav,بس يا عبد الله.
TheDirection_14_246_2129935_2132133.wav,فأنت شو الحين تعريفك ل[healthy] أنت قول أيش تعريفك؟
TheDirection_14_248_2133031_2137295.wav,أنا أقولك أجمع بين الأثنين أضرب عصفورين بحجر، كل [healthy food] وكل احتياجك تري الموضوع.
TheDirection_14_249_2137295_2148543.wav,أنا بقولك مثلًا شو اللي في بالي الحين يم ييي أحسبها، ما أعرف الحسبه أنا بس فلنفرض [burgur]، ولا صدور دياي مثلًا.
TheDirection_14_250_2148543_2149112.wav,مثلًا.
TheDirection_14_251_2149112_2151270.wav,هذا نفس ال[calories] اهني نفس [calories].
TheDirection_14_252_2151270_2153259.wav,ها خمسميه وهذا خمسميه مثلًا [okey].
TheDirection_14_253_2153259_2157648.wav,فلنفرض أنه صدور دياي أكثر [calories] مالي. 
TheDirection_14_254_2157648_2159798.wav,حلو قول صدر دياي ألف يلا.
TheDirection_14_255_2159798_2169858.wav,مثلًا قول ألف [calorie] وهني خمسميه [okey]. شو تأثير هذا علي الصحه [okey]، شو تعريفي أنا للصحه أنا بقولك تعريف شخص بسيط.
TheDirection_14_256_2169858_2173971.wav,ضغط دم، كوليسترول، أمراض القلب.
TheDirection_14_257_2173971_2176383.wav,هذا يتحدد بشكل كبير علي [body composition] مالك.
TheDirection_14_258_2176383_2177203.wav,[Body composition
TheDirection_14_259_2177203_2178308.wav,[body composition] يعني.
TheDirection_14_260_2178308_2179458.wav,شو يعني[body composition]؟
TheDirection_14_262_2189036_2207451.wav,"فا في شي يسمونه مصطلح يسمونه [be ratio, be ratio]اللي هو ال[ratio] ما بين العضلات اللي في جسمك أو خلني أقول [lean body mass] مقابل الدهون، إذا [be ratio] عندك العضلات كانت أفضل من الدهون بالتالي أنت تكون إنسان شو [fit] إنسان صحي أكثر عرفت."
TheDirection_14_263_2207451_2210792.wav,شوف عبد الله يمكن شوي أختلف وياك هني.
TheDirection_14_265_2216206_2225140.wav,هذا صح أنا بقول، أنا دوم عندي قاعده أقول لا المتن مرض، ولا الضعف صحه دوم يعني. 
TheDirection_14_266_2225140_2236309.wav,يك شخص ضيف ما في [fat] وأعرف ناس ضعيف ما في أي [fat] لكن تسير تفحصها مثلًا يقول عنده [fat liver] عنده ترسبات علي الكبد.
TheDirection_14_267_2236309_2245684.wav,الحين ندخل في موضوع شوي 
TheDirection_14_268_2245684_2259458.wav,[low and lean body mass] إحنا مشكلتنا مو بس إفراط، مو مشكلتنا بس إن أحنا عندنا وايد ناس وايد امتان وعندهم دهون وايد عاليه، إحنا عندنا مشكله ان عندنا وايد ناس [skinny] وهادي مشكله تعتبر. 
TheDirection_14_269_2259458_2271844.wav,فبالتالي جلنا 
TheDirection_14_270_2271844_2282740.wav,بالتالي عضلات زادت، دهون نقصت، الجسم المعدل الأيض تستوي أحسن من تبون [great] الصحه اتكون أحسن، نوم يكون أحسن، شهيتك تكون أحسن، كل شي بحياتك أتعدل. 
TheDirection_14_271_2282740_2283273.wav,بس عبد الله.
TheDirection_14_272_2283273_2285181.wav,"حتى [psycholo, psychology] تكون أحسن."
TheDirection_14_273_2285181_2302590.wav,ييك مثلًا واحد يقول أنا احتياجه مثلًا من السعرات فلنفرض ألفين في اليوم ألفين وخمسميه. بس الريال عنده [high cholesterol] هل أنا أقدر أعطيه نفس الوجبات، والعب في [calories] ماله إنه ياكل [burgur] هذا إذا ما بيأثر على الدهون.
TheDirection_14_275_2316037_2321866.wav,أو إنه يتفادى الأكلات اللي [high in cholesterol]. بس بعد في النهايه يتم شو؟ ياكل من ضمن احتياجه.
TheDirection_14_276_2321866_2335898.wav,"اللي يسويه عبد الله [It's not a plan, It's program] يعني [plan] بالضبط [plan] هو حق الكل بس [program customers]، فأنت دايمًا تنظر لهاي الأمور. أنت عندك مثلًا عندك سكري ولا لا؟ [type one, type two] "
TheDirection_14_278_2335927_2351262.wav,بس في الغالب أنا اللي شفته فينا ناس نفس ما جلنا علم وخبره، من اللي شفته من [clients] عدد كبير جدًا، اللي كان عندهم هذي الأمراض وبس مجرد إن نقصنا [body fat] ماله. تري تسوي فحص كل شي يتعدل.
TheDirection_14_279_2351262_2369712.wav,استوي في غنى عن كل هالادويه اللي كان ياخذها ليش؟ عدنا ال[body composition] بس أساس ال[side effect] وأساس 
TheDirection_14_280_2369712_2373931.wav,ثانيه بعد عبد الله على موضوع [calorie deficit] والإنسان ياكل أقل عن احتياجه.
